,Wmc,Wmc2,Wmc3,Wmc4,Wmc5,Wmc6,Wmc7,Wmc8,Wmc9,Wmc10,Wmc11,Wmc12,Wmc13,Wmc14,Wmc15,Wmc16,Wmc17,Wmc18,Wmc19,Wmc20,Wmc21,Wmc22,Wmc23,Wmc24,Wmc25,Wmc26,Wmc27,Wmc28,Wmc29,Wmc30,Wmc31,Wmc32,Wmc33,Wmc34,Wmc35,Wmc36,Wmc37,Wmc38,Wmc39,Wmc40,Wmc41,Wmc42,Wmc43,Wmc44,Wmc45,Wmc46,Wmc47,Wmc48,Wmc49,Wmc50,Wmc51,Wmc52,Wmc53,Wmc54,Wmc55,Wmc56,Wmc57,Wmc58,Wmc59,Wmc60,Wmc61,Wmc62,Wmc63,Wmc64,Wmc65,Wmc66,Wmc67,Wmc68,Wmc69,Wmc70,Wmc71,Wmc72,Wmc73,Wmc74,Wmc75,Wmc76,Wmc77,Wmc78,Wmc79,Wmc80,Wmc81,Wmc82,Wmc83,Wmc84,Wmc85,Wmc86,Wmc87,Wmc88,Wmc89,Wmc90,Wmc91,Wmc92,Wmc93,Wmc94,Wmc95,Wmc96,Wmc97,Wmc98,Wmc99,Wmc100,Wmc101,Wmc102,Wmc103,Wmc104,Wmc105,Wmc106,Wmc107,Wmc108,Wmc109,Wmc110,Wmc111,Wmc112,Wmc113,Wmc114,Wmc115,Wmc116,Wmc117,Wmc118,Wmc119,Wmc120,Wmc121,Wmc122,Wmc123,Wmc124,Wmc125,Wmc126,Wmc127,Wmc128,Wmc129,Wmc130,Wmc131,Wmc132,Wmc133,Wmc134,Wmc135,Wmc136,Wmc137,Wmc138,Wmc139,Wmc140,Wmc141,Wmc142,Wmc143,Wmc144,Wmc145,Wmc146,Wmc147,Wmc148,Wmc149,Wmc150
656,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,2,2,0,1,2,0,1,1,1,4,6,4,2,7,4,5,6,8,8,14,22,21,19,19,32,32,38,49,53,57,61,68,1812,109,136,152,178,207,289,315,425,499,605,769,1003,1264,1696,2316,3092,4546,6588,10790,18332,36670,116881,411092,59544,24936,13891,8518,5530,3801,2668,1950,1437,1058,911,643,570,455,374,265,225,171,135,120,109,90,67,74,77,50,41,38,20,22,16,16,14,9,6,6,9,9,1,4,3,3,4,3,0,3,1,0,2,0,1,0,0,1,0,0,0,0,0,1
655,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7,49,19,47,109,236,32,12,3,0,1,1,9,0,46,0,5,1,0,0,0,113,73,255,30,48,4,44,10,2,0,0,4,5,7,10,7,18,19,22,27,36,31,29,44,62,79,99,2033,170,174,127,230,138,198,119,244,506,698,640,689,1212,1095,899,1465,1896,2510,2373,3227,4362,6791,9983,16266,32979,656003,109959,31836,14659,8404,6057,4345,3437,2249,1659,1343,960,604,484,438,645,688,431,284,379,121,99,107,83,69,54,72,93,110,101,97,71,67,63,68,52,27,20,21,4,5,4,3,4
654,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1496,0,1,2,0,5,3,3,5,12,14,23,26,43,79,100,211,246,826,2496,535828,16866,1915,538,195,149,116,99,50,29,26,30,226,303,226,24,8,272,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
653,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,4,3,7,10,1968,15,36,26,31,27,48,54,41,49,47,51,47,72,61,64,107,139,206,355,567,986,1637,2431,4113,8416,14687,34236,115411,668341,58547,22389,10004,6445,3940,2468,1487,831,498,312,209,152,87,75,62,52,54,58,45,48,50,45,36,32,33,27,19,19,9,7,10,4,0,2,3
652,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,5,1,2,2,8,15,13,15,20,17,22,21,22,31,32,42,31,44,45,67,75,1989,103,123,136,163,187,216,268,292,356,442,543,692,879,1134,1431,1941,2605,3315,4815,7066,10860,20498,70157,675258,40598,16354,9719,6464,4550,3737,2515,2096,1517,1277,1006,857,711,618,506,493,428,338,255,222,293,598,276,251,111,94,94,69,58,53,51,58,37,36,26,34,26,14,5,10,20,13,2,1,1,0,0,3,0,0,0,0,0,1
651,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,4,40,57,89,49,87,145,140,133,111,52,57,31,14,16,14,6,33,127,2528,116,307,167,127,47,32,25,27,29,55,47,150,310,424,332,267,313,472,780,1169,1930,3618,5834,9388,19781,44928,155364,1070470,74241,26759,14296,7463,4417,2770,1715,1467,1086,645,393,327,283,364,343,355,250,259,377,163,167,198,234,296,105,32,1,1,2,1,0,0,0,0,0,0,0,0,0,1
650,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2326,0,0,0,0,0,0,0,1,0,0,1,0,5,12,21,75,111,109,78,83,121,264,603,1144,1959,2961,5720,11334,31049,128868,1054179,75622,21766,8737,4054,1949,1035,646,512,378,252,183,249,301,150,132,78,62,41,29,4,9,5,1,0,2
649,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1948,2,6,9,11,7,11,9,9,11,18,41,41,45,73,88,158,210,296,463,621,773,1116,1611,2321,4282,8043,17562,56324,732207,80599,21230,9187,4851,2862,1690,1034,769,555,364,280,207,210,129,58,29,51,36,27,20,9,16,6,5,8,3,5,1,3,1,0,6,0,2
648,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,1,2,2,3,0,10,5,4,5,6,7,8,6,16,13,25,25,24,37,39,34,82,72,102,99,117,142,147,184,2138,257,283,342,411,407,490,594,755,835,944,1137,1285,1695,2060,2646,3239,3895,5422,6968,10014,14003,25524,56191,662035,55349,23335,14562,9466,7171,5316,4011,3214,2390,1989,1625,1504,1190,924,860,723,621,527,483,378,329,345,277,230,201,179,154,95,103,81,76,57,66,34,34,27,24,15,18,16,11,11,3,4,3,5,1,4,0,1,3,1,2
647,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,4,1,11,9,16,19,15,13,20,18,20,27,20,24,22,19,14,25,18,21,28,30,34,41,72,77,2507,100,151,167,187,199,303,357,466,626,790,1030,1322,1821,2357,3285,4793,6675,9643,14768,23538,43010,92070,884702,203661,69373,35887,19794,13117,8747,5946,4134,2939,2137,1545,1163,916,692,548,411,304,215,180,166,127,109,101,83,55,56,48,52,39,55,57,47,51,55,66,70,80,62,75,75,49,40,41,29,15,14,8,5,3,2,3,2,2,0,1
646,1,1,0,0,0,1,1,0,2,2,1,1,3,1,2,2,3,2,7,2,6,5,5,7,8,11,9,8,9,14,14,21,16,28,19,25,27,32,39,40,31,39,64,47,75,74,93,87,89,122,153,148,177,189,229,245,290,302,329,411,447,555,611,696,841,944,1076,1306,1550,1857,2499,3340,4708,6812,8545,12853,23692,52396,211257,1524775,108784,39749,19083,11169,7153,4882,3772,2810,2230,1670,1329,1134,858,748,632,496,419,384,281,273,209,168,142,136,105,84,88,76,69,50,34,31,25,22,17,19,15,15,12,12,5,12,7,6,3,7,7,6,7,3,4,3,1,1,3,3,1,1,0,0,2,1,1,0,0,1,0,0,0,1
645,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,2,1,1,1,2,2,4,12,3,4,21,26,27,37,38,1890,39,47,64,69,77,100,108,147,221,223,322,446,632,821,1054,1682,2266,3306,5505,9643,21048,84994,646658,38026,14103,7284,4329,2809,2267,1602,1206,916,805,743,538,418,370,306,265,238,204,161,149,150,122,155,141,79,55,47,40,57,33,27,19,9,16,13,7,8,3,2,9,4,6,3,2,2,4,1,1,4,2,2,5,5,0,2,1,2,1,2
644,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,1,4,3,40,307,351,125,137,189,101,11,8,9,6,7,12,18,26,14,41,72,148,343,592,1346,2997,33461,333691,4595,1755,818,471,409,337,131,76,63,37,43,41,30,23,40,18,11,8,7,5,8,2,6,5,7,10,2,15,3,9,11,9,13,5,5,3,1,12,3,3,3,2,1,2,2,0,2,6,1,4,2,1,2,2,8,0,1,1,1,1
643,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,5,4,5,6,2,1,0,0,2,2,1,0,0,0,2,3,6,99,65,1568,45,40,57,64,79,87,121,100,152,166,217,310,438,609,823,1147,1434,1775,2464,3995,7004,12966,33187,435517,41292,14969,7727,4423,2916,1958,1319,913,774,599,375,285,231,170,151,124,129,102,97,75,71,68,32,40,52,16,5,18,36,20,25,44,34,21,2,1,3,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,2
642,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,2,0,2,2,3,3,3,6,4,2,5,7,11,5,4,14,21,15,18,19,27,14,18,27,37,39,43,44,49,48,67,84,110,97,99,119,2086,143,189,224,259,415,672,985,726,734,1031,1094,1139,1618,2687,3299,5652,9872,28857,714230,130746,23284,8663,4915,3064,2192,2341,1419,1163,1109,974,843,718,400,294,265,247,262,257,247,208,134,125,78,53,50,39,41,23,31,18,18,22,18,17,16,17,5,6,13,6,5,5,7,4,2,2,7,4,0,0,1,1,1,0,1,5,1,0,0,3,0,0,0,1,0,0,0,0,0,1
641,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,1,11,7,7,7,7,14,10,7,7,7,11,8,14,14,11,19,1991,30,25,33,35,48,36,55,73,75,98,87,133,139,223,289,405,545,636,1032,1421,2028,3227,4880,10015,26027,736604,132089,23404,9249,4905,3128,1937,1286,932,640,467,332,252,162,160,126,99,84,72,53,44,52,50,31,24,38,19,32,14,17,14,20,18,15,16,9,8,6,12,8,3,6,7,15,4,2,4
640,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,2,0,1,0,1,3,2,2,4,7,5,4,9,10,14,11,20,22,18,25,30,30,41,48,73,75,99,93,107,98,155,161,188,185,230,259,281,308,313,395,471,510,517,613,630,677,812,2139,842,987,926,1145,1198,1350,1797,2099,1953,2364,2545,2738,3652,4174,4581,6076,7591,9110,13854,21199,41947,854722,170067,37910,22290,14200,11224,8138,6582,5456,4281,3686,3109,2221,2014,1698,1385,1152,992,822,741,649,525,527,486,343,375,346,269,264,230,188,171,102,97,85,73,57,51,51,36,15,26,27,17,19,12,14,4,9,2,2,2,0,1,1,1,0,0,0,0,1
639,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,2,2,0,1,8,4,4,9,9,15,16,15,16,29,1874,39,37,70,76,93,119,155,187,270,321,438,604,808,1097,1622,2082,3067,4259,6798,10670,18759,38440,533806,141956,35969,17059,10023,6413,4325,2888,2142,1529,1177,870,701,525,429,325,264,246,168,151,112,95,85,65,68,52,53,38,29,33,22,25,18,21,15,9,6,11,4,2,5,2,3,7,1,2,1,2,0,0,1,0,0,0,0,0,1,1
638,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,1,7,0,1,9,10,37,29,12,3,3,12,4,4,17,8,1710,2,17,14,33,13,13,20,22,51,65,60,111,107,163,228,197,124,95,526,356,1013,933,1712,4622,24891,587124,87862,11172,3948,1646,1073,622,438,213,193,159,146,82,61,14,19,30,18,2,9,12,9,22,33,24,25,32,19,13,26,17,23,18,32,94,88,55,25,53,3,7,7,1,2
637,1,1,2,1,0,1,2,3,3,2,3,6,6,9,11,11,11,14,15,22,20,23,38,36,46,43,56,67,100,87,87,102,107,141,139,179,211,205,249,281,308,322,398,413,466,505,572,635,733,819,960,1059,1205,1348,1578,1715,1945,2398,2629,3178,3597,4308,5053,5946,7347,8551,10753,13642,17250,21680,29324,39630,59200,90331,149826,346248,1117899,214224,124009,77059,50391,36046,26525,20414,15361,12323,9693,7950,6380,5122,4305,3627,3049,2575,2292,1979,1577,1442,1260,1011,905,775,673,622,520,447,385,386,303,278,233,223,204,183,165,119,103,84,91,72,60,55,55,46,29,44,26,26,26,22,17,15,10,8,11,11,11,3,7,6,0,3,5,1,2,1,0,2,0,1
636,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,1,0,1,0,1,1,1,0,0,1,1,1,0,2,4,1,11,7,18,407,13,452,783,87,83,144,496,882,303,387,491,719,726,920,1567,2196,2790,4383,7225,14964,36358,381031,1522259,44328,17144,8749,5051,3821,3069,2475,2312,1768,1259,699,551,413,204,177,142,158,157,150,107,69,97,77,60,82,98,76,68,63,47,39,22,24,44,21,24,43,37,53,32,7,3,13,17,5,8,5,1,2,0,0,1,0,0,1,0,0,2
635,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,3,3,3,2,7,2,3,4,4,7,3,8,10,11,13,16,24,26,25,29,22,43,56,62,64,2029,120,133,153,212,220,282,330,436,581,690,827,1122,1359,1945,2464,3533,4722,7358,12545,29315,653504,162784,26930,12604,7373,4872,3327,2494,1839,1479,1088,878,734,656,515,402,318,304,297,261,170,139,105,76,77,68,47,51,33,38,34,21,21,15,17,16,26,19,11,11,5,3,2,2,6,5,3,2,1,2,3,0,0,0,2,0,0,0,2,1,0,1,0,0,0,1
634,1,0,0,0,0,3,1,1,1,1,1,1,1,3,4,3,3,5,3,12,6,10,5,11,12,16,21,21,20,20,29,32,40,47,45,59,56,59,79,88,103,113,148,156,181,221,268,314,383,399,462,559,708,803,854,1125,1310,1650,1902,2298,2865,3423,4278,5440,6926,8986,11970,16659,22524,32966,50380,88770,225539,1140936,189525,82797,48048,30937,21216,15056,10954,8247,6160,4639,3665,2916,2359,1812,1379,1170,999,819,703,557,431,451,327,261,251,227,178,139,129,106,111,72,78,73,50,64,57,39,35,25,28,24,15,23,13,15,11,16,9,6,5,7,6,5,2,1,3,2,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,14,24,21,64,96,91,79,39,65,24,63,64,234,46,13,16,30,39,11,20,2494,311,138,194,162,505,291,392,499,367,262,366,373,163,199,227,551,788,1039,1679,1992,2990,6007,15264,80088,1320401,42920,12690,6659,4326,1919,1109,744,722,586,351,337,396,206,261,305,294,325,192,130,72,59,94,121,161,280,167,142,67,126,63,178,108,96,110,132,0,0,6,24,26,11,1,9,24,4,0,0,0,0,0,1
632,1,0,0,0,0,3,0,0,0,1,2,0,0,3,2,0,3,2,5,5,4,6,5,2,7,10,6,12,13,10,13,18,16,22,25,32,29,26,42,62,48,60,50,65,99,97,94,116,121,133,142,164,208,226,259,305,379,449,489,602,674,830,976,1127,1330,3175,1890,2302,2935,3670,5914,5311,9235,7925,10852,12349,16141,21372,31571,43131,68225,115425,302257,1164358,241169,105910,65482,42284,30652,23702,16063,11902,10195,8325,5657,4539,3602,2962,2464,1980,1625,1373,1141,974,799,696,592,456,415,358,286,233,213,197,170,143,119,109,89,79,63,69,48,47,38,32,39,38,18,21,16,17,16,7,12,15,8,5,4,3,5,4,4,2,1,2,1,1,0,1
631,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,3,3,0,1,6,8,1959,9,12,14,19,22,29,43,65,101,125,171,268,340,398,485,660,963,1520,2411,4279,7209,13813,27702,72343,644161,103870,33660,15903,8812,5193,3234,2139,1410,903,617,456,325,183,156,122,74,75,44,34,24,25,12,17,12,5,8,1,3,1,2,2,3,2,1,0,2,1,1,0,1,0,0,0,0,0,0,0,1
630,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,1,3,6,2,3,3,5,3,1,1,0,4,12,3,10,10,9,11,7,6,5,1899,12,14,13,17,26,25,38,33,37,56,105,134,223,288,351,452,575,856,1496,2385,4280,8743,27704,682625,121437,22055,8092,4083,2189,1384,971,795,545,435,362,375,347,279,119,155,199,110,107,65,61,24,26,16,9,6,5,5,6,1,3,2,2,2,0,1,1,1,0,1,1,5,5,5,0,0,4,0,12,0,0,0,1
629,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1078,2,0,7,41,84,25,78,46,35,45,60,68,94,142,149,209,380,430,507,659,845,1131,1489,2146,3331,5016,8475,18443,195896,23436,10530,5693,3519,2390,1627,1128,867,594,457,383,240,234,159,116,92,63,64,36,33,28,19,19,10,11,3,5,2,0,4,2,2
628,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,2,1,2,1,2,2,8,4,4,8,7,6,6,12,15,12,22,18,26,36,36,38,44,69,81,102,109,113,126,147,176,209,224,237,255,345,406,436,508,604,694,853,1022,1120,1336,1709,2020,2483,2890,3718,4446,8102,7015,8763,11930,16373,23058,34088,49210,84017,232393,1465900,253293,91410,52059,32369,22981,15434,11535,8900,6690,5323,4227,3454,2734,2376,1926,1599,1325,1106,932,761,701,572,512,460,336,286,282,245,182,154,149,113,102,76,54,60,50,52,36,33,21,25,21,17,9,9,4,10,4,7,4,3,1,5,0,0,0,1,0,0,0,1,0,0,1,0,0,1
627,2,2,5,4,9,11,11,17,22,24,27,46,62,55,89,96,112,129,130,174,213,242,262,1230,396,504,647,799,922,1167,1519,1882,2334,2956,3906,5086,6417,9082,10184,13239,16816,22091,30987,45137,382121,68475,37546,24703,19987,14053,11223,9151,7848,6639,5816,5039,4389,3843,3481,3009,2835,2504,2252,1918,1833,1642,2381,1345,1251,1098,1023,931,837,753,696,614,543,476,428,438,346,328,277,285,225,199,157,171,128,158,99,101,89,80,69,71,56,56,46,26,31,28,24,18,25,25,17,19,11,7,8,11,9,6,3,6,7,2,3,3,0,2,4,2,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
626,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,10,13,32,32,29,33,1804,22,16,12,16,11,21,47,55,114,230,244,267,354,255,274,379,564,746,1183,2509,4822,9711,33185,641638,69282,15710,6341,3289,1940,1333,868,539,379,402,413,459,294,253,218,68,61,53,120,54,16,49,49,15,3,2,3,7,5,3,4,1,1,0,0,0,0,0,3,3,3,3,1,5,5,13,16,25,13,28,14,9,2
625,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,3,4,2,1,4,10,12,9,8,14,23,19,27,37,51,61,61,66,90,96,105,149,170,189,256,2147,427,500,641,866,1012,1414,1875,2484,3549,5092,7939,11963,19774,38025,95123,537740,54859,26023,15197,9226,6376,4717,3219,2470,1823,1411,1147,873,679,643,455,429,331,281,237,200,176,171,168,147,127,107,108,87,89,77,48,66,69,50,51,48,40,45,37,37,45,33,33,38,16,29,30,27,31,25,19,11,19,12,9,10,16,11,6,5,11,5,4,9,9,4,1,4,6,6,1,8,3,2,1,1,3,0,0,2,0,1,3,2,1,0,1
624,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,2,3,9,4,17,8,21,13,19,19,20,12,17,16,20,16,27,20,19,20,24,29,26,35,37,45,38,49,2470,71,94,131,124,144,183,202,298,360,511,608,810,1044,1277,1649,2175,2863,4071,6030,9163,15150,30310,112348,1145499,46919,20054,11691,7563,5092,3978,2953,2234,1721,1380,1031,764,669,535,413,327,256,218,200,164,123,113,97,67,61,56,48,46,38,22,29,29,21,17,10,15,10,4,11,9,3,4,2,8,2,2,1,5,3,2,9,2,0,1
623,1,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,4,4,1,2,2,7,5,4,9,6,13,4,14,6,14,17,15,18,18,14,28,30,29,43,31,34,45,70,56,69,101,87,108,154,140,207,250,282,342,437,496,639,780,1054,1197,1536,1798,2284,2813,3535,4194,5449,6691,8691,11480,15561,21204,32457,47823,88105,449596,1090250,98373,52579,33885,23085,16232,11785,8332,6335,4687,3488,2735,2149,1720,1392,1130,884,706,574,485,404,319,287,205,214,181,132,106,90,99,86,79,66,74,45,50,47,37,25,27,15,11,13,12,11,9,9,8,6,1,3,2,2,3,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
622,2,1,0,1,2,0,0,2,1,3,4,2,2,4,0,1,5,3,1,1,6,5,10,9,8,9,6,14,12,7,16,23,20,14,12,15,29,23,40,40,35,37,34,51,50,59,85,74,85,103,110,105,469,226,791,358,348,480,594,809,1177,1698,3179,4159,7639,23563,153812,13040,5468,3168,2004,1406,924,707,540,426,325,249,235,176,136,122,100,95,71,63,59,77,57,38,36,26,30,23,29,25,20,17,14,10,17,13,11,8,9,6,9,7,4,5,5,3,4,2,6,2,2,1,3,2,2,4,6,6,3,1,5,2,4,2,3,1,1,3,1,0,1,7,2,1,2,2,4,2,0,7,0,3,3,4
621,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23,28,22,66,26,64,32,43,58,48,85,66,412,49,67,79,1391,222,93,128,189,212,237,242,269,344,434,418,504,573,1094,1311,1100,1415,1974,2766,5601,9903,37995,739000,39297,11416,5497,2935,2172,1532,1091,1349,636,965,549,523,341,366,350,271,242,219,176,130,118,117,143,115,129,153,50,64,47,60,14,10,20,45,28,49,23,9,4,0,1
620,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,2,1,1,1,7,6,7,7,15,17,10,25,28,39,45,45,63,83,86,95,119,136,179,227,292,333,391,492,519,616,775,856,1004,3103,1421,1630,1849,2010,2368,2906,3274,3795,4264,5048,5750,6806,8068,9506,12277,15940,23340,35144,607036,75451,32308,21581,14958,11392,8855,7274,6242,5190,4837,4086,3678,3050,2911,2425,2175,1952,1638,1520,1311,1160,991,928,840,671,592,530,485,388,326,299,275,227,188,197,156,112,117,115,77,64,70,42,36,39,39,33,33,23,21,21,5,7,8,9,9,3,6,1,3,3,6,4,1,3,0,1,3,0,1,0,0,0,1
619,1,0,0,0,0,0,0,1,2,0,2,3,1,0,1,1,3,5,4,4,3,7,5,5,11,8,11,16,17,11,15,17,26,27,36,31,29,31,39,54,50,54,65,94,103,114,124,114,163,232,265,297,397,456,540,699,913,4016,1646,2152,5932,4322,5996,8842,15049,25030,51693,140354,1318242,314906,75485,36535,18052,11433,6309,5525,2828,2031,1528,1079,2265,702,558,545,380,319,229,206,221,217,215,183,132,95,76,51,23,23,12,25,17,9,17,9,9,9,9,6,8,4,9,3,3,5,2,3,2,4,2,0,0,0,0,1,1,0,0,2,2,4,3,0,1,2,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1
618,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,4,1,2,2,1,5,2,7,5,11,6,12,505,968,51,29,34,59,39,78,118,163,252,287,391,428,598,967,1307,2025,2842,5225,11352,323288,67159,11205,4830,2734,1764,1169,867,566,493,335,287,334,258,157,103,132,136,99,68,96,76,80,84,70,71,66,75,52,36,27,23,13,11,11,9,6,18,6,10,9,8,3,5,1,4,5,4,6,2,1,1,3,3,0,3,1,1,2,2,0,1,0,1,0,0,1
617,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,8,3,10,15,19,14,18,42,2189,70,42,70,76,90,120,102,92,125,126,103,93,126,147,202,229,267,383,703,908,1347,2388,3187,6385,11203,28713,143471,840466,50504,14939,7351,4432,2971,1818,963,698,435,264,242,165,126,159,111,93,90,92,113,107,93,119,89,82,50,30,31,40,35,46,44,29,30,7,2,3,5
