,Brightness
345,113.842028013551
344,122.842616414077
343,110.881707225004
342,119.426402559354
341,99.8657064341378
340,110.196304550219
339,116.237576871801
338,100.693353945644
337,115.213623018393
336,92.1566663534305
335,121.090939808279
334,100.974809444182
333,100.985952886787
332,129.721397162015
331,133.022598780459
330,105.644332324536
329,106.975074464429
328,114.650429096921
327,117.3995465563
326,99.5686437185132
325,113.284042452538
324,109.291722302633
323,113.035848153867
322,114.3808432795
321,136.341510392338
320,119.716883193588
319,101.623922342222
318,117.220707374458
317,95.8764691125147
316,138.794089166919
315,147.502876787795
314,94.3656694912565
313,136.965324922934
312,88.649192701233
311,110.695078223107
310,141.152202177799
309,106.69985215485
308,68.9818611630913
307,83.2879385563421
306,126.810131004585
305,94.4830456704893
304,103.002448422554
303,82.0329603944595
302,90.25394709486
301,112.07948582785
300,141.040241924189
299,108.054651916449
298,86.6669619061042
297,114.01383158961
296,122.074244790075
295,141.357688994168
294,66.1139557021901
293,113.345226084594
292,124.139603051939
291,89.915798968138
290,130.483232166238
289,129.371447500723
288,115.712763084986
287,131.990485600587
286,113.771211130749
285,82.7372180465424
284,112.205088952109
283,124.410973619544
282,121.48531869367
281,103.376918043521
280,128.085384153308
279,122.756348346348
278,116.501661957772
277,114.25516635671
276,113.525311715098
275,73.1989359555706
274,81.2455429732158
273,146.124420244265
272,113.589478028665
271,141.415221244126
270,69.8855072418492
269,60.9779830589933
268,60.937536918716
267,62.2054496523532
266,78.2356222531495
265,63.3812253867604
264,87.7942617369899
263,114.994161091188
262,70.1602531031806
261,104.077275539002
260,92.2689780046494
259,46.8955143321255
258,34.1296271889536
257,96.4656698327116
256,78.148164583281
255,96.9941259236482
254,104.887253934268
253,115.555898645931
252,68.8500435247062
251,106.16232043294
250,98.8968073294833
249,87.8750707281828
248,91.258561727614
247,108.89384583537
246,101.042874437991
245,79.3236453039978
244,101.62408713358
243,77.0191037119846
242,109.25558624496
241,118.307379086624
240,122.760086421062
239,90.9787269596167
238,107.313461635686
237,108.341085124203
236,68.0407204420774
235,126.894289898077
234,102.596483851872
233,96.022735137107
232,92.6580077285005
231,112.028890903217
230,143.196257671932
229,72.8586503371346
228,107.740897966449
227,91.8874666713408
226,65.6449051438211
225,96.1045797433609
224,104.30585727611
223,85.7787387420452
222,130.816356604343
221,102.300537928511
220,90.5959453909068
219,113.818181375441
218,85.203297675602
217,105.501119962397
216,141.119916719785
215,71.415863204133
214,93.8943595425516
213,114.403267809432
212,104.849854305962
211,115.81612927807
210,99.2322261951741
209,113.526813983189
208,99.4961616153833
207,84.0539385305318
206,97.934862021033
205,107.832208638836
204,96.4455050026783
203,92.2022923242304
202,85.4044995194341
201,90.3252506578186
200,122.548991411287
199,108.899676927907
198,70.4643799687976
197,79.9207433656258
196,113.271672809434
195,128.319273058126
194,118.964483969959
193,87.9477935594495
192,103.740454963716
191,108.633749149476
190,117.719784862058
189,70.3208015286135
188,94.1317867243005
187,88.2509879825194
186,107.997897958699
185,106.289024701914
184,115.504055484838
183,107.809682231455
182,131.36515065104
181,115.674950641447
180,92.6417119111089
179,69.9464802511148
178,117.245988156239
177,142.786730603076
176,116.613811050135
175,89.2393216340267
174,83.3242096190972
173,96.4715578132559
172,130.782044526079
171,112.152316994902
170,101.470527371981
169,94.399880071209
168,117.552538667903
167,117.357139078755
166,95.4201698767362
165,122.148477243065
164,61.5345847756135
163,84.29539969655
162,117.232615587801
161,68.9358022224634
160,114.452956360308
159,104.099778637436
158,109.13143363297
157,75.4735230736886
156,90.6083797566674
155,70.4912350770491
154,137.395707235283
153,90.1294604428574
152,97.5750943391931
151,106.823488140597
150,69.6669399007761
149,127.576722296889
148,91.3973646776838
147,116.112615830801
146,125.325922227089
145,127.071796185924
144,120.147148051948
143,106.104433191361
142,116.802299363742
141,125.448779112847
140,114.775060920546
139,116.899444895635
138,78.3092476925022
137,118.154940793341
136,94.8081377478528
135,132.35651619133
134,118.131323041302
133,97.2684309805103
132,107.731566735237
131,111.718980115173
130,93.5839156473481
129,108.451966086845
128,123.292915158272
127,121.066946908433
126,140.3005254221
125,94.994433384001
124,95.1081297008292
123,111.144069034107
122,123.435376957389
121,63.9340462992991
120,104.781225593843
119,122.351884612202
118,130.060485636714
117,80.4277879282699
116,144.213084411589
115,137.311446782972
114,148.008858245342
113,119.561135255596
112,69.1609747418591
111,75.2998915173061
110,119.379391204586
109,96.0933625453775
108,113.901170918657
107,112.073199354163
106,123.693124100055
105,101.39614485381
104,109.028303862734
103,116.19218277083
102,119.577917540182
101,115.721145282017
100,89.297989438188
99,109.015075057484
98,119.362761170236
97,106.263257356628
96,144.404641231558
95,130.267118213765
94,89.1983569297349
93,125.577750681753
92,119.108689671639
91,89.4876718915457
90,115.695827974598
89,112.150425341111
88,90.8078567801694
87,115.169154097037
86,83.4426906386952
85,115.198584440603
84,118.278282310612
83,86.9989707301177
82,83.422728412504
81,79.017072913642
80,96.3423218737017
79,85.3662985970371
78,92.193591210973
77,115.015446975204
76,115.735290933836
75,95.0846978129751
74,111.323214581629
73,79.8132307728617
72,106.056715240888
71,110.695651876932
70,62.3498475052962
69,101.068138336686
68,109.874701492448
67,132.057489637739
66,121.082988080681
65,111.695601173929
64,106.943389400466
63,114.812247633653
62,69.6621349295423
61,109.812133968029
60,112.1203261723
59,96.8492618554458
58,96.4767844998279
57,147.178682363302
56,98.773019190954
55,88.7076063540518
54,118.280111895871
53,95.5161880361662
52,88.1996649076373
51,144.07236500882
50,68.8439163517888
49,89.1200025197995
48,80.937944846197
47,62.4051277470329
46,58.0114394420055
45,96.0829175836159
44,79.0663677659636
43,50.5213760761625
42,60.1839611623517
41,105.028789347492
40,132.946382956698
39,140.406036015656
38,48.0936824732177
37,114.85280652385
36,153.648396637734
35,110.889180436264
34,95.196980595283
33,128.978257452511
32,82.5224092705463
31,53.2424336447855
30,134.245519109857
29,121.535426995981
28,84.2485182427401
27,147.644695843329
26,130.742757590332
25,78.4589169000934
24,109.38190921148
23,57.6903479033407
22,114.060066527838
21,159.734875053075
20,110.410800814879
19,59.6499427524026
18,128.149894360993
17,79.821793138784
16,100.947210528862
15,119.421798400063
14,141.50657270729
13,102.295103683422
12,137.704307765356
11,144.556157654818
10,125.164848452333
9,101.35962628952
8,83.9574465637235
7,121.84276463964
6,106.265802593463
5,83.1078290737673
4,79.0991932526586
3,114.394594765041
2,113.241313145896
1,86.4645288081761
0,130.849905755815
