,Wmc,Wmc2,Wmc3,Wmc4,Wmc5,Wmc6,Wmc7,Wmc8,Wmc9,Wmc10,Wmc11,Wmc12,Wmc13,Wmc14,Wmc15,Wmc16,Wmc17,Wmc18,Wmc19,Wmc20,Wmc21,Wmc22,Wmc23,Wmc24,Wmc25,Wmc26,Wmc27,Wmc28,Wmc29,Wmc30,Wmc31,Wmc32,Wmc33,Wmc34,Wmc35,Wmc36,Wmc37,Wmc38,Wmc39,Wmc40,Wmc41,Wmc42,Wmc43,Wmc44,Wmc45,Wmc46,Wmc47,Wmc48,Wmc49,Wmc50,Wmc51,Wmc52,Wmc53,Wmc54,Wmc55,Wmc56,Wmc57,Wmc58,Wmc59,Wmc60,Wmc61,Wmc62,Wmc63,Wmc64,Wmc65,Wmc66,Wmc67,Wmc68,Wmc69,Wmc70,Wmc71,Wmc72,Wmc73,Wmc74,Wmc75,Wmc76,Wmc77,Wmc78,Wmc79,Wmc80,Wmc81,Wmc82,Wmc83,Wmc84,Wmc85,Wmc86,Wmc87,Wmc88,Wmc89,Wmc90,Wmc91,Wmc92,Wmc93,Wmc94,Wmc95,Wmc96,Wmc97,Wmc98,Wmc99,Wmc100,Wmc101,Wmc102,Wmc103,Wmc104,Wmc105,Wmc106,Wmc107,Wmc108,Wmc109,Wmc110,Wmc111,Wmc112,Wmc113,Wmc114,Wmc115,Wmc116,Wmc117,Wmc118,Wmc119,Wmc120,Wmc121,Wmc122,Wmc123,Wmc124,Wmc125,Wmc126,Wmc127,Wmc128,Wmc129,Wmc130,Wmc131,Wmc132,Wmc133,Wmc134,Wmc135,Wmc136,Wmc137,Wmc138,Wmc139,Wmc140,Wmc141,Wmc142,Wmc143,Wmc144,Wmc145,Wmc146,Wmc147,Wmc148,Wmc149,Wmc150
722,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,2,0,5,0,2,0,19,15,16,8,19,17,9,7,11,16,22,52,146,35,29,33,37,53,65,80,114,153,243,409,710,1272,2689,9088,37268,5147,1951,1071,591,336,210,163,118,75,63,41,28,21,18,13,20,7,7,4,6,5,5,2,3,2,1,0,1,0,4,1,0,0,1,1,0,0,1
721,2,4,3,3,1,3,11,5,4,7,7,10,13,26,19,98,55,39,35,42,41,47,48,58,59,69,77,77,116,118,114,150,159,170,182,203,215,254,291,279,352,386,446,503,490,578,642,783,852,995,1259,1623,1911,2411,2969,3942,5070,7518,11486,18351,37890,192048,102840,36588,18278,10410,7070,4902,3854,2767,2123,1755,1391,1134,907,739,656,531,480,444,403,378,305,297,314,270,270,224,231,186,182,154,166,128,131,100,86,87,72,60,47,56,48,43,43,38,36,18,31,16,23,22,26,14,14,5,9,7,1,3,2,3,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
720,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,0,3,2,5,10,6,14,15,19,18,26,38,49,53,75,72,61,62,67,39,29,41,37,46,75,84,115,141,155,167,184,330,696,348,368,395,527,532,679,818,1003,1134,1495,1932,2528,3314,4381,5913,8242,12532,20558,38752,139118,57438,25855,15163,9899,7064,5221,3964,3144,2500,2109,1675,1447,1187,978,871,755,700,563,531,502,456,404,286,325,299,239,201,156,168,145,121,110,84,66,48,49,41,34,35,21,17,12,16,12,10,11,4,4,10,1,2,3,1,1,1,2,0,1,0,0,2
719,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,2,1,4,1,1,3,3,2,5,6,9,6,5,5,8,9,7,15,7,15,12,17,19,19,35,28,24,25,36,43,59,50,53,60,79,88,111,97,148,187,216,290,323,407,527,626,877,1333,1961,3808,9431,29533,6123,2652,1474,1052,712,529,410,316,248,189,173,156,137,110,87,79,64,65,42,50,49,33,32,30,31,30,22,20,26,17,21,10,11,10,7,5,7,7,8,11,7,3,5,9,5,2,1,4,1,1,2,3,1,1,0,1,1,0,0,0,0,1
718,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,3,4,0,0,2,0,5,16,10,13,18,28,28,38,43,46,36,40,31,35,42,37,62,54,65,94,86,135,109,130,157,153,175,192,280,256,241,221,199,233,238,244,358,398,436,518,666,908,1255,1919,4422,74093,8283,2626,1686,1276,956,722,562,527,436,312,304,334,178,169,144,136,86,88,73,54,67,58,70,60,57,43,45,22,16,21,11,38,39,23,10,10,10,5,3,2,4,5,3,5,5,3,5,2,0,1
717,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,1,1,0,1,6,2,0,5,7,7,7,7,9,19,23,23,24,17,32,21,20,36,35,45,36,75,71,86,107,124,1704,220,257,312,372,483,618,722,915,1237,1679,2088,2846,3748,5237,7645,11324,17095,28053,53378,135148,316584,105313,45113,25418,15387,10307,6964,4857,3543,2535,1778,1491,1098,851,642,480,421,327,221,210,196,142,121,82,94,77,68,55,46,30,33,18,22,19,15,13,7,18,8,9,2,0,1,4,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
716,2,0,1,2,4,1,3,0,2,0,4,3,3,2,0,0,5,10,6,4,7,7,8,4,8,12,15,8,8,13,16,20,35,22,25,36,29,47,47,41,53,62,60,77,79,96,90,112,119,142,179,179,229,250,296,322,371,492,558,737,875,1066,1250,1560,1916,2213,2796,3480,4816,6222,7082,9009,12506,17556,27256,52618,519076,169130,43741,24770,16459,11394,8207,6139,4575,3462,2595,2129,1626,1345,1054,887,751,661,545,476,402,327,278,280,210,198,145,128,109,97,103,80,89,81,49,42,45,50,33,28,29,28,27,18,29,27,25,20,17,22,8,14,7,14,11,12,6,5,7,4,9,3,3,6,5,4,1,3,6,3,0,1,1,1
715,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2,1,1,3,1,4,3,3,1,7,2,14,11,11,11,12,19,27,31,40,59,73,86,95,94,140,146,210,233,234,271,390,384,493,582,694,815,1736,1167,1430,1690,1919,2251,2750,3390,4246,5259,6695,8783,11637,16175,23235,39657,109747,38581,22373,15104,10873,8257,6195,4989,4076,3422,2944,2373,2180,1861,1602,1409,1290,1093,986,831,773,662,594,512,472,407,377,310,293,217,231,178,145,121,108,90,78,78,64,43,49,46,34,26,36,32,25,23,17,13,9,12,8,5,5,5,4,2,0,0,2,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1
714,1,0,0,0,0,0,0,0,1,0,0,2,0,0,1,3,1,0,2,2,1,3,1,4,6,2,6,6,5,8,8,10,14,16,24,18,21,25,40,39,34,35,48,64,76,67,89,111,135,138,158,180,254,262,328,407,515,635,742,878,1189,1370,1660,2033,2365,2827,3289,3941,4791,6624,7905,9138,11901,16646,25048,47388,220358,663054,61089,29497,18251,12647,9159,7004,5404,4269,3376,2767,2254,1732,1464,1239,1004,820,747,572,523,431,396,322,271,239,239,203,156,146,133,108,91,109,85,67,84,58,77,52,53,55,49,42,43,33,38,30,29,19,24,19,15,17,22,16,8,8,6,8,2,10,9,5,5,6,2,1,2,2,1,1,1,1
713,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,3,1,1,1,1,2,1,1,2,1,4,59,98,57,18,68,45,19,9,6,11,15,20,14,22,20,30,28,21,30,39,52,58,68,403,274,209,114,155,206,245,335,351,388,441,633,633,897,984,1162,1569,2038,2768,3893,5850,11713,31612,13408,6961,4114,2934,2187,1706,1424,1097,975,784,687,514,441,371,319,277,243,178,232,315,133,91,83,81,78,49,43,35,28,37,26,32,18,18,13,8,6,6,6,5,9,6,5,3,2,1,0,0,2,1,1,0,1,0,0,0,1,0,0,0,0,0,1
712,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,1,2,1,2,0,2,6,1,7,6,6,8,4,25,7,6,10,15,14,17,24,33,38,43,54,90,103,96,185,227,293,404,540,806,1068,1637,2719,5227,15892,22687,5810,2877,1787,1180,841,497,367,254,170,106,103,89,97,96,67,46,40,31,15,13,12,18,9,7,14,8,12,13,4,5,3,0,6,6,3,4,1,1,0,1,0,0,0,0,0,0,1
711,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,4,7,25,18,23,43,39,48,44,42,50,58,31,49,38,53,59,70,95,104,109,132,1989,190,220,248,231,310,342,420,522,647,803,1008,1335,1738,2212,2959,3802,5020,7001,10046,15021,25729,56347,649473,123603,37280,20650,12800,9254,6301,4694,3624,2784,2099,1710,1390,1070,807,662,471,399,286,257,212,187,139,141,92,92,78,65,73,71,64,69,30,42,47,31,22,30,24,14,17,29,12,16,3,6,18,11,2,2,0,0,0,0,0,0,1
710,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,3,2,3,4,7,3,2,2,6,3,5,9,11,14,15,27,579,40,31,42,54,91,143,131,197,219,260,341,491,646,840,1149,1503,2221,3017,4403,6625,9878,16488,36212,121043,54480,23784,12515,8061,5983,3718,2745,1936,1473,1143,938,623,518,447,271,237,179,146,129,104,111,205,277,201,85,37,24,20,16,10,15,18,15,14,20,34,9,6,4,3,7,2,3,6,1,0,1,0,0,0,2
709,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,15,19,8,5,5,3,8,6,17,19,33,102,114,103,126,192,246,253,305,983,362,370,416,448,462,498,566,541,637,669,643,763,796,836,998,1158,1147,1241,1409,1564,2031,2686,4109,8030,117794,23833,6448,3929,2760,1966,1558,1356,1222,1157,1088,980,941,913,846,811,766,743,623,618,531,504,496,445,402,374,291,249,221,200,140,101,96,64,58,42,16,4,3,4,3,1,1,2,3,0,0,0,1
708,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,2,4,4,1,6,2,2,2,5,7,7,6,2,13,7,10,11,11,12,20,11,21,15,32,87,120,125,166,84,54,56,99,83,135,175,225,271,323,409,459,634,819,1129,1603,2151,3181,4803,7857,17030,47344,16734,7702,4667,3034,2171,1604,1112,923,751,475,377,309,249,178,127,101,101,68,47,45,42,28,22,25,10,21,23,20,12,15,11,9,14,8,9,7,6,5,2,8,4,2,4,7,3,4,10,2,0,1,1,0,0,0,0,0,0,0,0,1
707,1,1,12,13,15,38,55,60,61,54,31,29,26,19,25,25,21,20,14,8,11,6,7,7,1,1,3,6,6,2,0,3,1,1,0,2,1,3,2,1,3,1,3,3,4,1,2,4,3,3,6,4,7,12,14,19,59,61,37,14,11,16,16,41,44,14,14,17,20,22,25,32,52,67,72,76,95,108,148,152,183,317,275,406,614,669,641,708,891,1194,1516,2033,2732,3927,5809,9652,15927,35072,153766,430888,39525,17903,10144,6103,4057,2942,2042,1571,1250,1037,874,714,521,441,312,306,238,178,142,144,110,106,72,77,87,58,47,37,32,29,8,19,11,8,6,2,2,2,2,2,2,3,2,0,1,0,1,0,0,1
706,1,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,2,0,1,1,2,3,3,5,2,6,8,6,10,8,4,12,12,13,21,22,27,26,27,29,33,49,50,56,58,85,72,79,103,118,151,147,132,181,176,213,271,280,339,413,475,535,623,713,814,996,1202,1417,1747,2059,5151,3274,4067,5992,6937,9511,11327,14315,19206,25718,36508,58310,100973,259723,1085383,258028,101637,58743,37314,25273,17683,12715,10613,7423,5475,4254,3348,2582,1980,1656,1313,1028,808,663,543,415,351,279,238,226,181,111,123,97,99,65,46,56,28,30,22,19,21,10,16,11,12,6,6,7,3,7,1,1,2,1,3,2,0,1,0,1,0,1,0,1,1,1,1
705,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,1,2,1,4,1,5,5,8,6,10,7,5,3,6,9,10,23,13,23,32,30,47,42,47,48,64,77,89,66,96,93,1417,108,147,147,195,239,228,267,290,341,448,502,691,760,939,1123,1622,2211,3385,5070,9195,19967,119191,329424,24100,10025,5508,3193,2086,1645,1227,1117,1119,766,536,497,415,350,279,238,195,211,184,154,163,141,149,127,123,151,126,105,95,87,80,81,54,81,66,40,31,35,32,30,22,21,13,7,18,10,6,4,9,3,5,4,4,4,15,2,1,8,4,4
704,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,2,0,0,2,1,2,0,5,2,4,6,2,4,4,4,4,4,3,3,2,3,8,8,6,14,12,14,16,17,15,22,14,25,29,37,38,41,63,65,46,50,61,69,67,86,104,106,119,160,190,220,292,336,439,557,716,938,1343,1849,2879,5570,13054,6863,3451,2165,1459,1015,742,618,497,369,320,254,192,137,144,107,86,68,68,56,35,35,26,29,23,18,14,17,14,11,12,11,7,5,1,3,1,5,1,5,1,4,1,0,3,3,0,4,3,1,2,2,3,2,0,0,2,1,0,0,1
703,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,2,0,0,1,3,5,6,7,589,29,68,55,65,30,34,33,54,71,106,58,90,40,40,55,65,57,101,139,250,360,447,662,1073,1838,3724,8637,35743,305171,46263,9339,4072,2168,1248,898,735,436,267,224,149,108,104,71,80,109,68,63,64,41,32,20,15,9,3,4,4,2,0,0,1,0,0,1
702,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,1,2,7,2,0,4,4,9,6,9,5,16,13,13,11,28,26,19,21,27,43,27,58,90,139,253,305,256,201,168,188,226,243,280,327,388,479,597,737,859,1116,1368,1810,2248,3010,3875,3998,6124,7938,10939,16832,30625,136886,56941,24248,14266,9929,7441,5496,4068,3399,2679,2152,1712,1284,1115,801,631,515,388,352,290,220,151,138,128,98,84,53,54,59,51,31,39,34,25,16,28,24,31,24,14,14,18,14,11,20,6,10,5,4,7,3,1,0,2,1,5
701,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,2,0,2,0,2,3,31,6,25,16,28,36,67,80,87,119,224,381,407,436,504,610,1002,1326,2071,3113,5122,7756,13515,33808,185562,89157,22417,11620,6298,4032,2887,1638,1135,685,499,303,218,159,83,57,28,22,11,4,7,2,7,2,8,14,37,43,34,52,79,104,133,158,158,103,67,32,48,54,75,54,37,45,14,11,4,13,20,14,14,0,1
700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,1,0,2,0,1,1,3,2,1,2,3,3,4,9,3,10,11,13,16,24,24,20,20,36,42,50,51,83,89,93,134,128,176,214,263,309,433,642,756,779,818,989,1294,1540,1975,2491,3178,4183,5979,8176,12241,20183,40941,170557,78832,28196,15935,10322,7344,5145,3798,2932,2196,1794,1522,1262,1016,882,715,593,549,433,370,319,307,253,202,186,146,115,107,99,89,61,61,35,37,36,24,31,29,16,17,21,13,9,9,11,11,10,6,4,5,4,2,4,2,5,2,0,2,0,4,0,3,1,3,2,2,2,1,1
699,1,0,0,0,0,0,3,0,3,3,1,2,5,2,5,3,6,2,7,5,15,13,11,14,7,15,11,21,26,16,27,26,48,49,49,61,53,80,72,88,98,128,129,157,193,199,217,245,305,334,380,469,571,693,751,977,1089,1259,1562,1903,2177,2526,3024,3622,4407,5248,7309,9376,11492,15334,21724,34196,67419,867630,213482,55573,31904,20800,14961,10804,8026,6072,4650,3598,2796,2155,1737,1366,1088,942,801,663,531,426,394,336,307,293,211,192,155,132,133,104,93,95,67,61,57,65,59,56,34,52,39,37,45,29,25,17,15,20,30,18,10,7,10,18,9,9,7,3,5,5,5,2,1,1,1,1,0,0,2,0,0,0,0,0,0,1
698,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,2,0,0,0,1,0,4,1,1,3,5,4,2,3,10,5,5,8,7,15,8,13,12,14,23,33,31,28,39,47,51,48,70,79,89,81,107,327,279,240,239,262,321,393,528,567,607,692,754,1026,1163,1535,2011,2702,3385,4743,6974,10244,17697,39282,63761,20366,11629,7687,5097,3736,2868,2148,1651,1334,1008,824,710,569,440,372,299,250,245,177,165,124,133,114,107,84,65,78,57,70,39,38,22,16,10,14,6,9,10,3,4,8,4,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
697,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,3,4,5,4,0,4,5,15,6,16,15,10,30,30,35,38,40,73,77,94,113,124,138,192,369,546,773,359,392,463,534,628,704,872,1005,1213,1444,1702,2003,2464,2973,3587,4508,5591,7089,9457,12828,18799,33383,111587,42825,22725,14556,10435,7992,6174,4946,4053,3283,2702,2234,1949,1549,1362,1084,904,793,708,568,444,381,348,287,255,228,187,142,135,117,80,74,68,67,54,34,44,24,15,10,9,9,11,12,3,0,4,4,4,2,3,0,0,0,0,0,1,1,2
696,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,6,3,4,2,5,8,2,4,9,9,11,11,10,11,17,17,14,16,16,26,22,25,25,45,49,62,60,70,85,106,116,179,407,477,606,381,512,668,776,719,935,1087,1448,1909,2560,3634,5116,7683,12480,25175,71935,158285,36447,16749,9691,6132,4236,2999,2402,2037,1327,1032,795,658,517,438,399,314,277,265,271,258,215,158,115,94,77,68,73,55,66,47,27,30,34,23,29,21,14,13,14,18,11,14,11,3,12,3,10,7,4,8,3,1,0,3,5,0,0,3,3,0,3,1,1,0,1,1,0,1,2,2,0,4,1,0,0,0,0,0,1
695,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1431,1,2,2,2,7,12,14,37,22,52,59,109,118,129,154,167,236,320,366,489,816,1181,1990,3330,6099,13678,54256,475390,54142,13663,6200,3340,2037,1462,1469,855,719,425,302,179,112,110,95,59,46,32,28,29,8,7,6,4,1,1,1,4,7,8,2,0,0,0,0,1
694,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,6,30,33,37,24,46,19,31,28,68,28,26,46,48,26,47,42,42,33,32,73,55,1329,1243,71,44,37,61,61,103,139,109,222,211,246,311,403,386,637,945,1407,2532,4544,8231,15688,32068,85492,918564,174857,48453,22004,11289,5933,3250,1989,1085,687,592,380,284,302,231,184,171,115,84,75,50,39,23,57,59,55,36,33,31,26,44,42,21,26,44,40,45,35,26,31,21,31,19,22,39,18,9,4,4,1
693,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,1,0,1,2,1,0,1,1,3,2,2,7,4,6,7,12,9,11,13,684,45,64,152,208,135,85,58,66,64,69,65,117,142,158,201,312,367,511,674,823,1287,1844,2600,4672,10173,43966,122505,16203,6106,3226,2220,1533,1049,802,585,461,359,350,291,243,215,162,136,98,101,98,59,44,50,28,17,17,24,17,8,11,12,9,14,7,11,7,6,3,3,0,0,0,2,0,1
692,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,1,5,3,4,3,5,6,9,16,10,23,23,21,30,51,49,50,51,42,39,34,36,39,57,58,61,79,114,120,153,178,220,314,434,547,717,1130,2031,4655,6218,2436,1411,905,684,509,362,231,211,178,108,91,74,74,39,40,32,30,25,16,13,12,4,14,9,1,6,7,4,4,4,1,5,2,4,0,0,3,1,0,3,0,1,0,1,1,0,0,0,0,1
691,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,4,2,4,1,0,2,1,4,4,8,7,10,17,23,27,625,43,48,107,396,310,167,230,254,314,401,554,638,800,1184,1501,1999,2814,3860,5576,8495,13694,22821,50059,177849,61492,26496,14631,9562,6339,4273,3105,2403,1877,1421,1056,882,604,587,460,384,269,227,182,136,112,89,59,69,39,36,25,19,14,13,10,4,6,4,1,2,2,0,3,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1
690,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,7,88,108,60,57,74,72,60,44,28,44,111,168,69,43,1295,45,43,33,31,25,28,45,54,67,94,110,115,139,217,278,434,607,897,1218,1839,3189,5713,10715,23861,88682,338561,45291,16685,8525,4749,2699,1771,1031,612,445,302,217,154,127,105,79,51,54,41,36,33,36,31,26,26,42,45,90,108,147,118,60,47,59,68,54,50,101,125,88,27,4,6,3,1,1
689,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,1,0,0,0,2,5,3,5,6,3,7,7,4,11,7,15,12,14,10,20,23,29,28,40,35,53,71,86,74,88,122,126,142,173,183,253,284,343,426,568,667,694,734,933,1006,1192,1427,1789,2206,2540,3363,4337,5557,7823,10781,16774,29062,75326,262075,50545,23311,14045,9829,6851,5167,4024,3145,2498,2050,1665,1374,1116,968,742,669,532,440,423,387,334,304,270,221,218,186,141,128,107,76,77,71,58,43,50,26,40,26,22,11,17,13,9,15,11,5,13,8,10,4,4,5,3,1,3,1,2,2,3,3,1,3,1,0,1,0,1,2
688,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,8,1,0,1,0,8,42,124,80,175,63,35,6,14,13,7,4,8,9,10,19,1351,11,24,29,32,41,50,67,82,129,108,143,198,286,386,527,796,1094,1748,3008,5251,8881,15485,30403,89324,208449,30800,15443,8817,5067,3165,1880,1229,1024,713,615,550,501,238,127,128,87,80,57,65,36,39,48,20,10,16,16,12,7,6,4,1,4,1,3,3,1,2,0,0,0,1,1,2,10,17,53,32,0,21
687,2,1,1,2,0,0,0,0,0,1,4,2,3,4,2,8,6,4,9,4,6,12,18,12,19,16,22,26,31,31,30,42,40,42,56,57,51,70,85,117,137,143,156,192,202,214,281,309,360,394,433,538,631,748,882,1043,1309,1537,1863,2364,3340,4534,5814,8365,11434,17436,30130,63193,602399,201335,49312,24994,15275,9757,6754,4747,3677,2800,2086,1827,1438,1150,1016,889,710,658,527,440,435,318,316,243,219,202,175,140,103,97,88,89,79,53,44,43,35,29,31,41,29,25,21,16,22,19,13,13,8,10,10,10,3,5,11,3,4,3,1,4,4,2,1,1,0,1,2,2,2,0,0,1,1,1,0,1,0,0,0,0,1,1
686,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,4,0,3,3,4,4,1,5,3,3,2,7,11,13,15,13,16,28,48,63,74,113,968,229,298,304,312,383,409,615,738,832,1199,1487,1860,2629,3092,4578,6253,8141,11865,17461,24665,50987,173850,83381,35896,18920,14081,9987,6697,5285,3627,2984,2322,1785,1317,1054,741,682,533,404,332,220,190,182,147,122,101,86,66,62,47,44,30,27,26,16,17,17,14,8,5,4,4,6,5,4,1,2,1,3,4,2,1,1,2,3,0,0,1,0,1,0,0,0,1
685,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,3,2,6,15,20,37,45,55,38,21,24,26,27,16,20,17,20,22,17,18,38,26,31,44,32,44,53,61,58,74,92,92,142,328,1552,242,239,295,342,411,482,583,742,876,1055,1328,1652,2100,2688,3440,4602,6114,8376,11806,17094,27345,53345,197213,65229,31223,19299,13227,9387,6930,5108,3864,3185,2403,1903,1525,1133,897,644,515,427,330,284,199,207,154,88,87,77,81,66,62,40,27,28,20,27,25,16,16,13,24,11,14,10,11,5,7,14,16,20,25,20,31,31,45,20,20,3,6,2
684,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,8,15,18,15,23,21,23,34,22,48,29,39,46,39,48,58,75,60,90,132,99,90,166,742,586,183,155,182,199,189,244,314,298,375,451,557,583,781,1000,1172,1399,1766,2384,3369,4641,8125,15821,66215,336013,45588,13396,6978,4191,3045,2298,1816,1477,1149,951,804,676,617,519,450,359,271,294,330,256,219,150,135,153,75,69,63,67,65,86,41,54,37,34,31,21,41,19,15,20,8,10,8,28,10,7,3,19,4,1,0,0,3
683,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,2,4,5,1,15,22,62,296,346,72,95,220,237,118,93,72,57,108,103,94,99,127,145,210,264,256,332,426,670,988,1691,4017,12917,76499,334164,43479,8542,3258,1593,903,618,475,367,325,271,240,173,152,158,102,90,106,91,67,45,50,43,52,30,32,25,33,46,29,28,13,9,5,8,8,8,5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
