,Entropy
244,7.65728564219186
243,7.56808644212161
242,7.80549859435919
241,7.80957555235353
240,7.77515639794339
239,7.3424446309809
238,7.84037029278192
237,7.43999637202353
236,7.28004755644417
235,7.69960656032403
234,7.54334936649572
233,7.42222580382841
232,7.71437506263462
231,7.87699508467508
230,7.87827192193483
229,7.41583524553785
228,7.72324085777256
227,7.56082920649935
226,7.1781611754316
225,7.62662985045985
224,7.87236633056011
223,7.56909799175396
222,7.69507138009008
221,7.80829352073285
220,7.56440691218219
219,7.70707384366431
218,7.6239805754542
217,7.81409528816548
216,7.74789581255015
215,7.38488885943324
214,7.75116371650481
213,7.89096396054694
212,7.68710444663881
211,7.86911603694403
210,7.74776189479885
209,7.74220281961021
208,7.7978340402498
207,7.38488861804153
206,7.70894521135901
205,7.77135705819198
204,7.78686627336693
203,7.50392723041163
202,7.57952674160973
201,7.59014133664265
200,7.87904305136641
199,7.80927640824025
198,7.36286216734473
197,7.54941896286095
196,7.85457532932043
195,7.87167242560813
194,7.7313707080054
193,7.70739175888564
192,7.7278544876805
191,7.93297399593221
190,7.79967430896052
189,7.35414582688069
188,7.80970445930251
187,7.67773056960162
186,7.74684142418814
185,7.89598518527578
184,7.8653545938658
183,7.80101925631051
182,7.81547812618525
181,7.76722162834567
180,7.71856852874925
179,7.34059450403833
178,7.81399063675366
177,7.74991678739184
176,7.74605222535512
175,7.08491296846548
174,7.54978786057462
173,7.75122261379343
172,7.68433415371276
171,7.84936979068343
170,7.85364545069724
169,7.68194760078026
168,7.88034188978694
167,7.84177134036236
166,7.89556804767077
165,7.75506797572933
164,7.01489163051897
163,7.47541729265678
162,7.90156702603969
161,7.10117939655148
160,7.85803626568192
159,7.8944385693365
158,7.90584504376416
157,7.37220811627401
156,7.64261753507822
155,6.97246767518461
154,7.6068003338065
153,7.7148766999397
152,7.54515417185153
151,7.87863002786577
150,7.65601907115274
149,7.89232143390749
148,7.57200337579307
147,7.86946266487777
146,7.91452364422305
145,7.91413055695674
144,7.88993676557985
143,7.89644105251395
142,7.91945133448043
141,7.95490134648556
140,7.93484771447011
139,7.89133191149669
138,7.18334894524291
137,7.83373243120665
136,7.85484067057281
135,7.85717194938185
134,7.88588861958306
133,7.86723472833404
132,7.82815655609037
131,7.93960941232447
130,7.86666147338781
129,7.76069441611792
128,7.80205991548397
127,7.84613297249014
126,7.77235476799057
125,7.2065634261121
124,7.08140895215198
123,7.85639950002497
122,7.91070197186481
121,6.77288466095897
120,7.67926254266698
119,7.88399105344733
118,7.80411967549974
117,7.6183977757548
116,7.63315940930876
115,7.50132819439054
114,7.68938392582091
113,7.91229534210392
112,7.12241121840633
111,7.44271286967503
110,7.93315997019994
109,7.75247864309648
108,7.92591940261841
107,7.86214628228048
106,7.85061430657155
105,7.442760680073
104,7.83515195860513
103,7.67444084924671
102,7.83740650685622
101,7.67843042283309
100,7.19955671860879
99,7.77064424372561
98,7.92452841360771
97,7.63471585991638
96,7.44873967628706
95,7.88263191577928
94,7.48107057521526
93,7.94366450454887
92,7.87068636329106
91,7.252571724967
90,7.80253249102343
89,7.78090923263147
88,7.51874296812654
87,7.92126054114757
86,7.50259793299242
85,7.7711493834145
84,7.88718407205058
83,7.49876635020455
82,7.44669582763147
81,7.58625835875113
80,7.71447412479748
79,7.70382569096588
78,7.45070625495321
77,7.92325410939809
76,7.81206250943245
75,7.45969676493197
74,7.85414180989856
73,7.52201843615098
72,7.83585265605407
71,7.80355360891588
70,7.2986675492712
69,7.76743612757539
68,7.62772145000857
67,7.80156854634114
66,6.87202725937147
65,7.09153529304147
64,7.45970073474507
63,7.11031478581759
62,6.97089693501867
61,6.87174549831399
60,6.87396236468438
59,7.57415670503648
58,7.8140171061741
57,7.87533960578098
56,7.28919971308185
55,7.55534112057328
54,7.20368834368478
53,7.52423650610533
52,7.5049041658729
51,7.43556264418384
50,6.85832042665156
49,7.56620546348138
48,7.4265301646907
47,7.25166879410896
46,6.9413509835184
45,7.768260061132
44,7.33588422599687
43,7.27098621487179
42,7.04382660625841
41,7.66298661201015
40,7.92056012775466
39,7.51089763995996
38,6.80755922002727
37,7.58918454129363
36,7.58225669588154
35,7.64202569529352
34,7.55711251177507
33,7.03210824388829
32,7.59812757492336
31,6.88926891522586
30,7.854916897598
29,5.69568218755338
28,7.1372618763241
27,7.66722148906891
26,7.32747029974388
25,7.23184272177712
24,7.65276679530431
23,7.14826424311085
22,7.9719872423248
21,7.71317866094963
20,7.67035048951328
19,6.08148522225512
18,7.92792961146668
17,7.29609216807491
16,7.72509339959078
15,7.78842938762096
14,7.88059886335135
13,6.94166714529324
12,5.72187279147943
11,5.99064505015146
10,7.48982086157364
9,5.67553260209261
8,7.61684084151833
7,6.57657131454306
6,7.85407582092101
5,7.36538956851216
4,7.08066950328091
3,7.82870340407077
2,7.82289097225005
1,7.67897858715087
0,7.63628722592077
