,Brightness
231,135.694657968223
230,168.362829593026
229,151.919070285399
228,179.967828824455
227,129.47225273805
226,185.905913435518
225,150.430282332724
224,124.737785148692
223,165.675725084723
222,178.294911189607
221,191.813404899272
220,156.001616000056
219,135.961248573105
218,196.468776637451
217,177.658106399834
216,187.917782240071
215,171.036523135475
214,128.530974577041
213,147.068470756491
212,142.644503036489
211,182.720092044707
210,162.631734355045
209,162.824105008389
208,154.459823315174
207,149.110982931187
206,127.276917358882
205,227.958832039031
204,96.5110683663537
203,153.871883035372
202,151.011083204394
201,190.984124834079
200,135.53667867737
199,114.598184309695
198,171.223241657517
197,125.165585418597
196,160.097964825725
195,155.224973356475
194,118.33184521229
193,161.024658036091
192,192.833538805648
191,124.280548016241
190,104.953509628257
189,203.27392789127
188,163.120744759891
187,157.779498024375
186,167.967724096556
185,135.883154203754
184,110.632742365473
183,101.650891640905
182,151.319546621948
181,154.484593947998
180,179.928435206571
179,171.923121873678
178,201.528534227577
177,90.7526241798932
176,197.94042556666
175,177.306161050757
174,182.726930125212
173,173.047483449599
172,172.822428965436
171,165.442489140994
170,156.242265201596
169,184.863458654864
168,191.385459138901
167,164.144095720014
166,144.065644014814
165,89.3510402076316
164,160.870278525423
163,141.437450609919
162,153.153278115671
161,142.101594930707
160,174.097769848912
159,170.53749640839
158,116.112612392891
157,152.092677863899
156,178.409219481892
155,154.556833364744
154,145.072338073388
153,196.972574120536
152,214.840980715387
151,179.328534504841
150,154.647430405629
149,98.5491904167608
148,152.146496092738
147,87.9862259107203
146,162.561803211992
145,161.610803073887
144,184.072459429629
143,158.569317411924
142,205.600261871732
141,165.365550112538
140,135.57931604748
139,148.017889630538
138,128.723602947758
137,137.267252794964
136,103.897834213213
135,150.419497499649
134,198.648037496786
133,121.309322232422
132,184.854470539236
131,148.735805052059
130,192.112578973853
129,141.326973923311
128,195.472117167039
127,163.1957126288
126,155.196136204273
125,161.140456902661
124,169.053536976019
123,145.66024399797
122,163.098487582106
121,163.627920926063
120,115.258621138865
119,155.874869836514
118,206.510385265759
117,204.197656580358
116,179.837842868809
115,149.401947134084
114,188.560683083846
113,130.532223438694
112,129.448364317936
111,165.825787787924
110,172.45142694033
109,160.524035141917
108,158.496382801184
107,146.102889421229
106,149.493940597555
105,165.552841814752
104,105.376094672516
103,154.905679698852
102,155.57591977672
101,100.606695759093
100,176.752116233403
99,140.693769588943
98,137.425118167115
97,123.547026151806
96,163.710451784462
95,146.940118640957
94,144.314979261368
93,176.00995985081
92,128.02899377851
91,185.226772518152
90,178.348980815008
89,216.979909085261
88,196.399253481569
87,147.048202473397
86,105.465153692406
85,193.271617016294
84,209.464034056104
83,213.685827755466
82,184.149049026294
81,137.16299546228
80,154.494979991256
79,229.576983629397
78,117.865446243518
77,164.257970621371
76,108.937480023902
75,182.021810177614
74,219.180160015076
73,179.141574355759
72,138.838335518434
71,170.041724613043
70,187.391449276031
69,118.062881024347
68,131.001364936872
67,147.649054770609
66,207.434546189762
65,165.11332254428
64,183.990765786936
63,202.078279211923
62,147.885095634927
61,173.67826816622
60,173.180096128649
59,156.386799496696
58,165.251473936139
57,141.660015122871
56,157.506230770531
55,127.352325565486
54,200.911156996991
53,161.791449691669
52,167.843554155311
51,156.899574141487
50,143.587565632889
49,158.616526594687
48,188.159530624317
47,141.402364573429
46,175.337793162393
45,154.76646540646
44,85.9110215725667
43,170.385567077607
42,149.629629353766
41,215.782329317269
40,143.230950281045
39,188.338058001236
38,120.315615699405
37,221.150142704101
36,176.151408423861
35,108.419436282557
