,Brightness
292,0.48554867098858756
293,0.6742957542518955
294,0.23562966713674696
295,0.5272385070549469
296,0.4206158442059803
297,0.2886501008305902
298,0.3402740911441162
299,0.5202318253214052
300,0.8095348111887251
301,0.5658714420048642
302,0.3241323785990379
303,0.6025404970349335
304,0.46443473285692305
305,0.49406356708721555
306,0.8115101922829624
307,0.1962498944914842
308,0.6312208055951052
309,0.3683604840606307
310,0.6302097737662934
311,0.3326278929462969
312,0.3365385930426952
313,0.445296955493807
314,0.6196449360644867
315,0.22704618837682897
316,0.7679261395412923
317,0.5827358688929413
318,0.48186272209814407
319,0.7188966780293059
320,0.5038687462655198
321,0.3378622470115621
322,0.48344707504785733
323,0.7979741767912306
324,0.5782215028206547
325,0.6519340276852276
326,0.39787198681055924
327,0.5799206315181573
328,0.671206134919412
329,0.49942489387544764
330,0.4118020756481152
331,0.2183626269773241
332,0.3993588386815822
333,0.681131508240609
334,0.6266592966333359
335,0.7697475747536303
336,1.0
337,0.5899554265667974
338,0.46865460879955556
339,0.5223714421609782
340,0.49020213407657565
341,0.3544115365799977
342,0.8037799320764907
343,0.2812756717085846
344,0.44029027125919684
345,0.5531294054917743
346,0.3377020689597293
347,0.3390148372409332
348,0.4226973167153152
349,0.38132198580285437
350,0.3318495894211688
351,0.16714661836390513
352,0.4680198202060659
353,0.4444954129083646
354,0.5276912765073616
355,0.35771484322691227
356,0.3489779080915786
357,0.4915589567424571
358,0.38799239477359904
359,0.3749304931216777
360,0.47677529231047744
361,0.4983252162560111
362,0.32613619577355046
363,0.3466638045851146
364,0.39631604828869416
365,0.3092028695465183
366,0.46202831342256934
367,0.3967778825313093
368,0.5028053859229676
369,0.5601703362253976
370,0.40202997618533554
371,0.44121533824360737
372,0.3848557040604371
373,0.4522202228400737
374,0.3919565771117828
375,0.43149791429669515
376,0.3688501939181491
377,0.39426801886767193
378,0.419428779221687
379,0.3217046451402428
380,0.3539848209620151
381,0.41242072551241604
382,0.2284451541699725
383,0.48255320004332714
384,0.3220017644450065
385,0.4286278855183152
386,0.378590622464806
387,0.3786116083740827
388,0.5200135547916559
389,0.41774435087377326
390,0.43301659013850946
391,0.38085205419043144
392,0.3984034832998996
393,0.3697108756349323
394,0.3702367087179078
395,0.39372269711661567
396,0.29379460205982044
397,0.4059657353602054
398,0.38885966306488706
399,0.29254502043249
400,0.4055171007886518
401,0.34963341518025615
402,0.3273329531595357
403,0.49719885919285944
404,0.37472716550889695
405,0.5065141246961905
406,0.5469960493147356
407,0.44942788217340446
408,0.3648925497252141
409,0.4137305730401728
410,0.3545100950673673
411,0.4281792744507621
412,0.37392299530041173
413,0.4417524429736577
414,0.3730803522660613
415,0.5076134813428335
416,0.38966934362555306
417,0.4230854031777218
418,0.3422994433622941
419,0.1278149786582604
420,0.44339976814894866
421,0.23293188850738153
422,0.3254790448981131
423,0.33676552275575944
424,0.28689513471622696
425,0.37574733167443386
426,0.36694877648483026
427,0.3816835989485553
428,0.38242431164629687
429,0.552978171128422
430,0.31873450484696086
431,0.6238918130562261
432,0.2923435364047806
433,0.46272802205646324
434,0.5197643557106132
435,0.3560487250566078
436,0.3999331885254459
437,0.3348089854505524
438,0.39831535466617995
439,0.44329044667035344
440,0.3835229106722976
441,0.4262199479890538
442,0.3284769928900445
443,0.3800980181001007
444,0.4102856865495921
445,0.3326126695059023
446,0.4051690856435489
447,0.2899556461219366
448,0.4345374837526491
449,0.33401907610717374
450,0.33407475883969084
451,0.47766306579789486
452,0.4941588591734889
453,0.3573522418752296
454,0.3640018349365033
455,0.40235485869446264
456,0.4160919395567121
457,0.3269925984958463
458,0.395527153403461
459,0.3755779058585339
460,0.3942869498833237
461,0.4010077637711106
462,0.5107431477172528
463,0.42767145234285164
464,0.3372626320849961
465,0.41519829701920585
466,0.3085431499475102
467,0.522998452717959
468,0.5665154437261041
469,0.30099382662082774
470,0.5138602901371258
471,0.2724291308331609
472,0.3825903431381046
473,0.5347817212000916
474,0.36262657499303197
475,0.17415332862529495
476,0.24563944912633676
477,0.46311574317269866
478,0.3015803443266908
479,0.34415099699339036
480,0.23936844152303385
481,0.28044793730288653
482,0.38950809746969406
483,0.5342222663641581
484,0.3693963817227327
485,0.2625241103592535
486,0.3991738409446379
487,0.4394509660780772
488,0.5358085194560034
489,0.15982267531425534
490,0.3958328822467784
491,0.4497713666691635
492,0.27875824298140506
493,0.48146988351715947
494,0.47591440032036714
495,0.407663241516367
496,0.48900148688205625
497,0.3979614893767415
498,0.24288755063985787
499,0.3901357244445295
500,0.4511273798209865
501,0.4365081578759017
502,0.3460221863986047
503,0.4694880629744883
504,0.4428593732659849
505,0.4116052948362884
506,0.40037976803197084
507,0.3967327531707807
508,0.19522565393784377
509,0.23543379087685448
510,0.559627426286556
511,0.39705338619251473
512,0.5360960026870905
513,0.17866876291945424
514,0.13415870404042232
515,0.13395659848918093
516,0.14029223892856194
517,0.2203935006995658
518,0.14616747946596367
519,0.2681571213752233
520,0.4040724550758318
521,0.18004164209593373
522,0.34952180680044753
523,0.2905168568586053
524,0.06378993497197336
525,0.0
526,0.31148733041889276
527,0.21995648296541667
528,0.3141279757025556
529,0.35356919250762553
530,0.4068794046976242
531,0.17349464830903957
532,0.35994057963670045
533,0.3236354953750541
534,0.268560916288615
535,0.285467901945888
536,0.37358975464828603
537,0.33435919046665763
538,0.22583024934721016
539,0.33726345553188175
540,0.21431467219647846
541,0.3753973373838755
542,0.42062829315480765
543,0.4428780520730472
544,0.2840695939823876
545,0.36569272374099815
546,0.3708276614678474
547,0.16945053713735173
548,0.4635362772321776
549,0.3421224302925966
550,0.3092740274879985
551,0.2924608017257585
552,0.3892552793994688
553,0.5449956738684409
554,0.19352527877170891
555,0.3678285828033756
556,0.2886104806804449
557,0.15747887387833795
558,0.30968299727225157
559,0.3506640081987812
560,0.25808574291635866
561,0.48313447494006423
562,0.340643616404091
563,0.2821568705576365
564,0.3981961952628986
565,0.2552103181380463
566,0.3566366231982373
567,0.534620393809041
568,0.1863158074392133
569,0.29863873522433126
570,0.4011198170338487
571,0.3533823100895954
572,0.4081797526417732
573,0.3253115518363737
574,0.39674025986285477
575,0.326630412257363
576,0.24946707880800986
577,0.3188287453243567
578,0.368284853627995
579,0.3113865686635898
580,0.290183634798142
581,0.25621570479001554
582,0.2808042344872018
583,0.4418232302032129
584,0.3736188920681597
585,0.18156133538190453
586,0.22881389208946282
587,0.39546534346261
588,0.47065678378971065
589,0.4239117843299687
590,0.26892430542291124
591,0.3478387461283806
592,0.3722900760208998
593,0.41769214019069345
594,0.18084388744742078
595,0.29982513647592324
596,0.27043933938134934
597,0.3691127875444612
598,0.36057370892790264
599,0.4066203493074445
600,0.36817229129324536
601,0.4858767470719726
602,0.40747429629952203
603,0.2923793730620028
604,0.17897343930053747
605,0.41532462270325465
606,0.5429493057000087
607,0.41216569328167396
608,0.27537794949541294
609,0.24582069220866729
610,0.3115167521027776
611,0.4829630207186171
612,0.3898720279476997
613,0.3364961318749473
614,0.3011647736647777
615,0.416856426720113
616,0.4158800333879843
617,0.30626306566886763
618,0.439821898649855
619,0.13693999036312668
620,0.250673637498825
621,0.41525780123902734
622,0.173923176439663
623,0.40136810603982875
624,0.34963425266258574
625,0.3747769584821492
626,0.20659155140549004
627,0.282219003911503
628,0.18169552782695872
629,0.5160108699918532
630,0.27982588923469787
631,0.31703102012342077
632,0.3632443723621098
633,0.17757660251433052
634,0.466946327615262
635,0.2861614872063223
636,0.4096612680042908
637,0.4556992917863223
638,0.4644232594240054
639,0.42982144529106514
640,0.35965132254593835
641,0.41310755162125656
642,0.45631319606617915
643,0.4029776321715671
644,0.41359297868893885
645,0.22076140008140413
646,0.41986657336935884
647,0.30320479879995577
648,0.49083050724855215
649,0.4197485576882036
650,0.3154986522206443
651,0.3677819555204028
652,0.38770668439821865
653,0.2970874763368462
654,0.37138172318852813
655,0.44554054705805135
656,0.4344175934932569
657,0.5305259727155659
658,0.3041357005369191
659,0.30470383031714376
660,0.3848339079068894
661,0.44625241524235726
662,0.1489298734669832
663,0.3530393788828423
664,0.4408383061039197
665,0.47935745894959714
666,0.2313475459841128
667,0.5500766612587437
668,0.515589828452527
669,0.569043785384773
670,0.4268931945746993
671,0.17504834229837976
672,0.20572393088162796
673,0.4259850366797212
674,0.30962694599105944
675,0.3986108861892502
676,0.3894766845531299
677,0.4475403534236587
678,0.33612444944160236
679,0.37426162873943347
680,0.4100588565050699
681,0.42697705406917985
682,0.40770512656497615
683,0.2756711069838371
684,0.374195525646308
685,0.4259019379653216
686,0.3604449519318741
687,0.5510338526354353
688,0.48038998246365827
689,0.27517325272866167
690,0.45695765484146655
691,0.424632366631033
692,0.2766189323272159
693,0.4075786183657565
694,0.38986257553197934
695,0.28321577179883317
696,0.4049468786343722
697,0.24641273069771283
698,0.40509393928759774
699,0.4204828993072134
700,0.26418312716368053
701,0.2463129813347151
702,0.22429833600459073
703,0.3108709722922759
704,0.2560248183809283
705,0.29014015615520483
706,0.4041788186322359
707,0.4077758110540014
708,0.30458674338180425
709,0.3857290813248261
710,0.22827666179562003
711,0.35941288044445874
712,0.3825932096322058
713,0.1410137813913788
714,0.3344854317875168
715,0.3784909979289274
716,0.4893362997411118
717,0.4344977497192285
718,0.3875898620321001
719,0.3638435076579434
720,0.40316345067241344
721,0.17755259252590525
722,0.37817835390589294
723,0.38971217282203596
724,0.31340410360602455
725,0.3115428693630047
726,0.5648954747396363
727,0.32301693771286233
728,0.27272101835127827
729,0.4204920415723289
730,0.30674285936259804
731,0.27018288281295155
732,0.5493734996647819
733,0.1734640314034083
734,0.2747817231264891
735,0.23389675202479746
736,0.14129001154961776
737,0.11933516515927292
738,0.30957475350149055
739,0.22454465773599744
740,0.08190802439854314
741,0.13019105145309842
742,0.3542764316289285
743,0.4937780158848851
744,0.5310531992080382
745,0.06977706825527533
746,0.40336611962437785
747,0.5972240272503021
748,0.3835602536046735
749,0.3051478098632453
750,0.4739496667044597
751,0.24181417143020936
752,0.09550489263110448
753,0.50026967680906
754,0.4367585443402442
755,0.25043937529233784
756,0.5672241001812991
757,0.48276670760316787
758,0.22150928300661518
759,0.3760285613426496
760,0.11773070100086666
761,0.39940487257369117
762,0.6276375862899954
763,0.3811698357200545
764,0.12752261178553412
765,0.46981041440272053
766,0.22831944713119948
767,0.33388116692829606
768,0.4261969414389818
769,0.5365524773393784
770,0.34061646199351525
771,0.5175529177575036
772,0.551790965923258
773,0.4548944213137778
774,0.33594196961742695
775,0.2489849175434626
776,0.43829428158150074
777,0.3604576702404704
778,0.24473945901578445
779,0.22470868359947346
780,0.4010764786483918
781,0.39531363908506534
782,0.2615125712466023
783,0.4833021168882313
